n,value,time_taken
1143,2.06e238,0.0
1144,3.34e238,0.0
1145,5.4e238,0.0
1146,8.74e238,0.0
1147,1.41e239,0.0
1148,2.29e239,0.0
1149,3.7e239,0.0
1150,5.99e239,0.0
1151,9.69e239,0.0
1152,1.57e240,0.0
1153,2.54e240,0.0
1154,4.1e240,0.0
1155,6.64e240,0.0
1156,1.07e241,0.0
1157,1.74e241,0.0
1158,2.81e241,0.0
1159,4.55e241,0.007263898849487305
1160,7.37e241,0.0
1161,1.19e242,0.0
1162,1.93e242,0.0010058879852294922
1163,3.12e242,0.0
1164,5.05e242,0.0
1165,8.17e242,0.0
1166,1.32e243,0.0
1167,2.14e243,0.0
1168,3.46e243,0.0
1169,5.6e243,0.0
1170,9.06e243,0.0
1171,1.47e244,0.0
1172,2.37e244,0.0
1173,3.84e244,0.0
1174,6.21e244,0.0
1175,1e245,0.0
1176,1.63e245,0.0
1177,2.63e245,0.0
1178,4.26e245,0.0
1179,6.89e245,0.0
1180,1.11e246,0.0
1181,1.8e246,0.0
1182,2.92e246,0.0
1183,4.72e246,0.0
1184,7.64e246,0.0
1185,1.24e247,0.0
1186,2e247,0.0
1187,3.23e247,0.0
1188,5.23e247,0.0
1189,8.47e247,0.0
1190,1.37e248,0.0
1191,2.22e248,0.0
1192,3.59e248,0.0
1193,5.8e248,0.0
1194,9.39e248,0.0
1195,1.52e249,0.0
1196,2.46e249,0.0
1197,3.98e249,0.0
1198,6.44e249,0.0
1199,1.04e250,0.0
1200,1.69e250,0.0
1201,2.73e250,0.0
1202,4.41e250,0.0
1203,7.14e250,0.0015141963958740234
1204,1.16e251,0.0
1205,1.87e251,0.0
1206,3.02e251,0.0
1207,4.89e251,0.0
1208,7.92e251,0.0
1209,1.28e252,0.0
1210,2.07e252,0.0
1211,3.35e252,0.0
1212,5.43e252,0.0
1213,8.78e252,0.0028188228607177734
1214,1.42e253,0.0
1215,2.3e253,0.0
1216,3.72e253,0.0
1217,6.02e253,0.0
1218,9.74e253,0.0
1219,1.58e254,0.0
1220,2.55e254,0.0
1221,4.13e254,0.0
1222,6.67e254,0.0
1223,1.08e255,0.0
1224,1.75e255,0.0
1225,2.83e255,0.0
1226,4.57e255,0.0
1227,7.4e255,0.0
1228,1.2e256,0.0
1229,1.94e256,0.0
1230,3.14e256,0.0
1231,5.07e256,0.0
1232,8.21e256,0.0
1233,1.33e257,0.0
1234,2.15e257,0.0
1235,3.48e257,0.0
1236,5.63e257,0.0
1237,9.1e257,0.0
1238,1.47e258,0.0
1239,2.38e258,0.0
1240,3.86e258,0.0
1241,6.24e258,0.0
1242,1.01e259,0.0
1243,1.63e259,0.0
1244,2.64e259,0.0
1245,4.28e259,0.0
1246,6.92e259,0.0
1247,1.12e260,0.0
1248,1.81e260,0.0
1249,2.93e260,0.0
1250,4.74e260,0.004445552825927734
1251,7.67e260,0.0
1252,1.24e261,0.0
1253,2.01e261,0.0
1254,3.25e261,0.0
1255,5.26e261,0.0
1256,8.51e261,0.0
1257,1.38e262,0.0
1258,2.23e262,0.0
1259,3.61e262,0.0
1260,5.83e262,0.0
1261,9.44e262,0.0
1262,1.53e263,0.0
1263,2.47e263,0.0
1264,4e263,0.0
1265,6.47e263,0.0
1266,1.05e264,0.0
1267,1.69e264,0.0010135173797607422
1268,2.74e264,0.0
1269,4.43e264,0.0
1270,7.18e264,0.0010864734649658203
1271,1.16e265,0.0
1272,1.88e265,0.0
1273,3.04e265,0.0
1274,4.92e265,0.0
1275,7.96e265,0.0
1276,1.29e266,0.0
1277,2.08e266,0.0
1278,3.37e266,0.0
1279,5.45e266,0.0
1280,8.82e266,0.0
1281,1.43e267,0.0
1282,2.31e267,0.0
1283,3.74e267,0.0
1284,6.05e267,0.0
1285,9.79e267,0.0
1286,1.58e268,0.0
1287,2.56e268,0.0
1288,4.15e268,0.0
1289,6.71e268,0.0
1290,1.09e269,0.0
1291,1.76e269,0.0
1292,2.84e269,0.0
1293,4.6e269,0.0
1294,7.44e269,0.0
1295,1.2e270,0.0
1296,1.95e270,0.0
1297,3.15e270,0.0
1298,5.1e270,0.0
1299,8.25e270,0.0
1300,1.33e271,0.0
1301,2.16e271,0.0
1302,3.49e271,0.0
1303,5.65e271,0.0
1304,9.15e271,0.0
1305,1.48e272,0.0
1306,2.4e272,0.0
1307,3.88e272,0.0
1308,6.27e272,0.0
1309,1.01e273,0.0
1310,1.64e273,0.0
1311,2.66e273,0.006044149398803711
1312,4.3e273,0.0
1313,6.96e273,0.0
1314,1.13e274,0.0
1315,1.82e274,0.0
1316,2.95e274,0.0
1317,4.77e274,0.0
1318,7.71e274,0.0
1319,1.25e275,0.0
1320,2.02e275,0.0
1321,3.27e275,0.0029783248901367188
1322,5.29e275,0.0
1323,8.55e275,0.0
1324,1.38e276,0.0
1325,2.24e276,0.0
1326,3.62e276,0.0
1327,5.86e276,0.0
1328,9.49e276,0.0
1329,1.53e277,0.0
1330,2.48e277,0.0
1331,4.02e277,0.0
1332,6.5e277,0.0
1333,1.05e278,0.0
1334,1.7e278,0.0
1335,2.75e278,0.0
1336,4.46e278,0.0
1337,7.21e278,0.0
1338,1.17e279,0.0
1339,1.89e279,0.0
1340,3.05e279,0.0
1341,4.94e279,0.0
1342,8e279,0.0
1343,1.29e280,0.0
1344,2.09e280,0.0
1345,3.39e280,0.0
1346,5.48e280,0.0
1347,8.87e280,0.0
1348,1.44e281,0.0
1349,2.32e281,0.0
1350,3.76e281,0.0
1351,6.08e281,0.0
1352,9.84e281,0.0
1353,1.59e282,0.0
1354,2.58e282,0.0010156631469726562
1355,4.17e282,0.0
1356,6.74e282,0.0
1357,1.09e283,0.0010161399841308594
1358,1.76e283,0.0
1359,2.86e283,0.0
1360,4.62e283,0.0
1361,7.48e283,0.0010154247283935547
1362,1.21e284,0.0
1363,1.96e284,0.0
1364,3.17e284,0.0
1365,5.12e284,0.0
1366,8.29e284,0.0
1367,1.34e285,0.0
1368,2.17e285,0.0
1369,3.51e285,0.0
1370,5.68e285,0.0
1371,9.2e285,0.0
1372,1.49e286,0.0
1373,2.41e286,0.0
1374,3.9e286,0.0
1375,6.3e286,0.0
1376,1.02e287,0.0
1377,1.65e287,0.0
1378,2.67e287,0.0
1379,4.32e287,0.0
1380,6.99e287,0.0
1381,1.13e288,0.0
1382,1.83e288,0.0
1383,2.96e288,0.0
1384,4.79e288,0.0
1385,7.75e288,0.0
1386,1.25e289,0.0
1387,2.03e289,0.0
1388,3.28e289,0.0
1389,5.31e289,0.0
1390,8.6e289,0.0
1391,1.39e290,0.0
1392,2.25e290,0.0
1393,3.64e290,0.0
1394,5.89e290,0.0
1395,9.53e290,0.0
1396,1.54e291,0.0
1397,2.5e291,0.0
1398,4.04e291,0.0
1399,6.53e291,0.0
1400,1.06e292,0.0
1401,1.71e292,0.0
1402,2.77e292,0.0
1403,4.48e292,0.0
1404,7.25e292,0.0
1405,1.17e293,0.0
1406,1.9e293,0.0
1407,3.07e293,0.0
1408,4.97e293,0.0
1409,8.04e293,0.0
1410,1.3e294,0.0
1411,2.1e294,0.0
1412,3.4e294,0.0
1413,5.51e294,0.0
1414,8.91e294,0.0010056495666503906
1415,1.44e295,0.0
1416,2.33e295,0.0
1417,3.78e295,0.0
1418,6.11e295,0.0
1419,9.89e295,0.0
1420,1.6e296,0.0
1421,2.59e296,0.0
1422,4.19e296,0.0
1423,6.78e296,0.0
1424,1.1e297,0.0
1425,1.77e297,0.0
1426,2.87e297,0.0
1427,4.64e297,0.0
1428,7.51e297,0.0
1429,1.22e298,0.0
1430,1.97e298,0.0
1431,3.18e298,0.0
1432,5.15e298,0.0
1433,8.33e298,0.0
1434,1.35e299,0.0
1435,2.18e299,0.0
1436,3.53e299,0.0
1437,5.71e299,0.0
1438,9.24e299,0.0
1439,1.5e300,0.0
1440,2.42e300,0.0
1441,3.91e300,0.0
1442,6.33e300,0.0
1443,1.02e301,0.0
1444,1.66e301,0.0
1445,2.68e301,0.0
1446,4.34e301,0.0
1447,7.02e301,0.0
1448,1.14e302,0.0
1449,1.84e302,0.0
1450,2.98e302,0.0
1451,4.81e302,0.0
1452,7.79e302,0.0
1453,1.26e303,0.0
1454,2.04e303,0.0
1455,3.3e303,0.0
1456,5.34e303,0.0
1457,8.64e303,0.0
1458,1.4e304,0.0
1459,2.26e304,0.0
1460,3.66e304,0.0
1461,5.92e304,0.0
1462,9.58e304,0.0
1463,1.55e305,0.0
1464,2.51e305,0.0
1465,4.06e305,0.0
1466,6.57e305,0.0
1467,1.06e306,0.0
1468,1.72e306,0.0
1469,2.78e306,0.0
1470,4.5e306,0.0
1471,7.28e306,0.0
1472,1.18e307,0.0
1473,1.91e307,0.0
1474,3.09e307,0.0
1475,4.99e307,0.0
1476,8.08e307,0.0
1477,1.31e308,0.0
1478,2.11e308,0.0
1479,3.42e308,0.0
1480,5.54e308,0.0010139942169189453
1481,8.96e308,0.0
1482,1.45e309,0.0
1483,2.35e309,0.0010313987731933594
1484,3.79e309,0.0
1485,6.14e309,0.0
1486,9.93e309,0.0
1487,1.61e310,0.0
1488,2.6e310,0.0
1489,4.21e310,0.0
1490,6.81e310,0.0
1491,1.1e311,0.0
1492,1.78e311,0.0
1493,2.88e311,0.0
1494,4.67e311,0.0
1495,7.55e311,0.0
1496,1.22e312,0.0
1497,1.98e312,0.0
1498,3.2e312,0.0
1499,5.18e312,0.0
1500,8.38e312,0.0
1501,1.36e313,0.0
1502,2.19e313,0.0
1503,3.55e313,0.0
1504,5.74e313,0.0
1505,9.29e313,0.0
1506,1.5e314,0.0
1507,2.43e314,0.0
1508,3.93e314,0.0
1509,6.37e314,0.0
1510,1.03e315,0.0005450248718261719
1511,1.67e315,0.0
1512,2.7e315,0.0
1513,4.36e315,0.0
1514,7.06e315,0.0
1515,1.14e316,0.0
1516,1.85e316,0.0
1517,2.99e316,0.0
1518,4.84e316,0.0
1519,7.83e316,0.0
1520,1.27e317,0.0
1521,2.05e317,0.0
1522,3.32e317,0.0
1523,5.37e317,0.0
1524,8.68e317,0.0
1525,1.41e318,0.0
1526,2.27e318,0.0
1527,3.68e318,0.0
1528,5.95e318,0.0
1529,9.63e318,0.0
1530,1.56e319,0.0
1531,2.52e319,0.0
1532,4.08e319,0.0
1533,6.6e319,0.0
1534,1.07e320,0.0
1535,1.73e320,0.0
1536,2.8e320,0.0
1537,4.52e320,0.0076274871826171875
1538,7.32e320,0.0
1539,1.18e321,0.0
1540,1.92e321,0.0
1541,3.1e321,0.0
1542,5.02e321,0.0
1543,8.12e321,0.0
1544,1.31e322,0.0
1545,2.13e322,0.0
1546,3.44e322,0.0
1547,5.56e322,0.0
1548,9e322,0.0
1549,1.46e323,0.0
1550,2.36e323,0.0
1551,3.81e323,0.0
1552,6.17e323,0.0
1553,9.98e323,0.0
1554,1.62e324,0.0
1555,2.61e324,0.0
1556,4.23e324,0.0
1557,6.84e324,0.0
1558,1.11e325,0.0
1559,1.79e325,0.0
1560,2.9e325,0.0
1561,4.69e325,0.0
1562,7.59e325,0.0
1563,1.23e326,0.0
1564,1.99e326,0.0
1565,3.22e326,0.0
1566,5.2e326,0.0
1567,8.42e326,0.0
1568,1.36e327,0.0
1569,2.2e327,0.0
1570,3.57e327,0.0
1571,5.77e327,0.0
1572,9.33e327,0.0
1573,1.51e328,0.0
1574,2.44e328,0.0
1575,3.95e328,0.0
1576,6.4e328,0.0
1577,1.04e329,0.0
1578,1.68e329,0.0
1579,2.71e329,0.0
1580,4.39e329,0.0
1581,7.1e329,0.0
1582,1.15e330,0.0
1583,1.86e330,0.0
1584,3.01e330,0.0
1585,4.86e330,0.0
1586,7.87e330,0.00611114501953125
1587,1.27e331,0.0
1588,2.06e331,0.0
1589,3.33e331,0.0
1590,5.39e331,0.0
1591,8.73e331,0.0
1592,1.41e332,0.0
1593,2.28e332,0.0
1594,3.7e332,0.0
1595,5.98e332,0.0
1596,9.68e332,0.0
1597,1.57e333,0.0
1598,2.53e333,0.0
1599,4.1e333,0.0
1600,6.63e333,0.0
1601,1.07e334,0.0
1602,1.74e334,0.0
1603,2.81e334,0.0
1604,4.55e334,0.0
1605,7.36e334,0.0
1606,1.19e335,0.0
1607,1.93e335,0.0
1608,3.12e335,0.0
1609,5.04e335,0.002688884735107422
1610,8.16e335,0.0
1611,1.32e336,0.0
1612,2.14e336,0.0
1613,3.46e336,0.0
1614,5.59e336,0.0
1615,9.05e336,0.0
1616,1.46e337,0.0
1617,2.37e337,0.0
1618,3.83e337,0.0
1619,6.2e337,0.0
1620,1e338,0.0
1621,1.62e338,0.0
1622,2.63e338,0.0
1623,4.25e338,0.004848957061767578
1624,6.88e338,0.0
1625,1.11e339,0.001012563705444336
1626,1.8e339,0.0
1627,2.91e339,0.0
1628,4.71e339,0.0
1629,7.63e339,0.0
1630,1.23e340,0.0
1631,2e340,0.0
1632,3.23e340,0.0
1633,5.23e340,0.0
1634,8.46e340,0.0
1635,1.37e341,0.0
1636,2.21e341,0.0
1637,3.58e341,0.0
1638,5.8e341,0.0
1639,9.38e341,0.0
1640,1.52e342,0.0
1641,2.46e342,0.0
1642,3.97e342,0.0
1643,6.43e342,0.0065860748291015625
1644,1.04e343,0.0
1645,1.68e343,0.0
1646,2.72e343,0.0
1647,4.41e343,0.0
1648,7.13e343,0.0
1649,1.15e344,0.0
1650,1.87e344,0.0025551319122314453
1651,3.02e344,0.0
1652,4.89e344,0.0
1653,7.91e344,0.0
1654,1.28e345,0.0
1655,2.07e345,0.0
1656,3.35e345,0.0
1657,5.42e345,0.0
1658,8.77e345,0.0
1659,1.42e346,0.0
1660,2.3e346,0.0
1661,3.72e346,0.0
1662,6.01e346,0.0
1663,9.73e346,0.0
1664,1.57e347,0.0
1665,2.55e347,0.0
1666,4.12e347,0.0
1667,6.67e347,0.0
1668,1.08e348,0.0
1669,1.75e348,0.0
1670,2.82e348,0.0
1671,4.57e348,0.0
1672,7.39e348,0.0
1673,1.2e349,0.0
1674,1.94e349,0.0
1675,3.13e349,0.0
1676,5.07e349,0.0
1677,8.2e349,0.0077402591705322266
1678,1.33e350,0.0
1679,2.15e350,0.0
1680,3.47e350,0.0010132789611816406
1681,5.62e350,0.0
1682,9.09e350,0.0
1683,1.47e351,0.0
1684,2.38e351,0.0
1685,3.85e351,0.0
1686,6.23e351,0.0
1687,1.01e352,0.002343893051147461
1688,1.63e352,0.0
1689,2.64e352,0.0
1690,4.27e352,0.0
1691,6.91e352,0.0
1692,1.12e353,0.0
1693,1.81e353,0.0
1694,2.93e353,0.0
1695,4.74e353,0.0
1696,7.67e353,0.0
1697,1.24e354,0.0
1698,2.01e354,0.0
1699,3.25e354,0.0
1700,5.25e354,0.0
1701,8.5e354,0.0
1702,1.38e355,0.0
1703,2.23e355,0.0
1704,3.6e355,0.0
1705,5.83e355,0.0
1706,9.43e355,0.006655454635620117
1707,1.53e356,0.0
1708,2.47e356,0.0
1709,3.99e356,0.0
1710,6.46e356,0.0
1711,1.05e357,0.0
1712,1.69e357,0.0
1713,2.74e357,0.0
1714,4.43e357,0.0
1715,7.17e357,0.0
1716,1.16e358,0.0
1717,1.88e358,0.0
1718,3.04e358,0.002507448196411133
1719,4.91e358,0.0
1720,7.95e358,0.0
1721,1.29e359,0.0
1722,2.08e359,0.0
1723,3.37e359,0.0
1724,5.45e359,0.0
1725,8.81e359,0.0
1726,1.43e360,0.0
1727,2.31e360,0.0
1728,3.73e360,0.0
1729,6.04e360,0.0
1730,9.78e360,0.0
1731,1.58e361,0.0
1732,2.56e361,0.0
1733,4.14e361,0.0
1734,6.7e361,0.0
1735,1.08e362,0.0
1736,1.75e362,0.0
1737,2.84e362,0.0010159015655517578
1738,4.59e362,0.0
1739,7.43e362,0.0
1740,1.2e363,0.0
1741,1.95e363,0.0
1742,3.15e363,0.0
1743,5.09e363,0.0
1744,8.24e363,0.0
1745,1.33e364,0.0
1746,2.16e364,0.0
1747,3.49e364,0.0
1748,5.65e364,0.0
1749,9.14e364,0.0
1750,1.48e365,0.0
1751,2.39e365,0.0
1752,3.87e365,0.0
1753,6.26e365,0.0
1754,1.01e366,0.0
1755,1.64e366,0.0
1756,2.65e366,0.0
1757,4.29e366,0.0
1758,6.95e366,0.0
1759,1.12e367,0.0
1760,1.82e367,0.0
1761,2.94e367,0.0
1762,4.76e367,0.0
1763,7.7e367,0.0
1764,1.25e368,0.0
1765,2.02e368,0.0
1766,3.26e368,0.0
1767,5.28e368,0.0
1768,8.54e368,0.0
1769,1.38e369,0.0
1770,2.24e369,0.0
1771,3.62e369,0.0
1772,5.86e369,0.0
1773,9.48e369,0.0007338523864746094
1774,1.53e370,0.0
1775,2.48e370,0.0
1776,4.01e370,0.0
1777,6.49e370,0.0
1778,1.05e371,0.0
1779,1.7e371,0.0
1780,2.75e371,0.0
1781,4.45e371,0.0
1782,7.2e371,0.0
1783,1.17e372,0.0
1784,1.89e372,0.0
1785,3.05e372,0.0
1786,4.94e372,0.0
1787,7.99e372,0.0
1788,1.29e373,0.0005099773406982422
1789,2.09e373,0.0005106925964355469
1790,3.38e373,0.0
1791,5.48e373,0.0
1792,8.86e373,0.0
1793,1.43e374,0.0
1794,2.32e374,0.0
1795,3.75e374,0.0
1796,6.07e374,0.0
1797,9.82e374,0.0
1798,1.59e375,0.0
1799,2.57e375,0.0
1800,4.16e375,0.0
1801,6.73e375,0.0
1802,1.09e376,0.0
1803,1.76e376,0.0
1804,2.85e376,0.0
1805,4.62e376,0.0
1806,7.47e376,0.0
1807,1.21e377,0.0
1808,1.96e377,0.0
1809,3.16e377,0.0
1810,5.12e377,0.0
1811,8.28e377,0.0
1812,1.34e378,0.00811147689819336
1813,2.17e378,0.0
1814,3.51e378,0.0
1815,5.68e378,0.0
1816,9.19e378,0.0
1817,1.49e379,0.0
1818,2.4e379,0.0
1819,3.89e379,0.0
1820,6.3e379,0.0
1821,1.02e380,0.0
1822,1.65e380,0.0
1823,2.67e380,0.0
1824,4.32e380,0.0
1825,6.98e380,0.0
1826,1.13e381,0.0
1827,1.83e381,0.0
1828,2.96e381,0.0
1829,4.79e381,0.0
1830,7.74e381,0.0
1831,1.25e382,0.0
1832,2.03e382,0.0
1833,3.28e382,0.0
1834,5.31e382,0.0
1835,8.59e382,0.0
1836,1.39e383,0.0
1837,2.25e383,0.0
1838,3.64e383,0.0
1839,5.89e383,0.0
1840,9.52e383,0.0050542354583740234
1841,1.54e384,0.0
1842,2.49e384,0.0
1843,4.03e384,0.0
1844,6.53e384,0.0
1845,1.06e385,0.0
1846,1.71e385,0.0
1847,2.77e385,0.0
1848,4.47e385,0.0
1849,7.24e385,0.0
1850,1.17e386,0.0
1851,1.9e386,0.0
1852,3.07e386,0.0
1853,4.96e386,0.0
1854,8.03e386,0.0
1855,1.3e387,0.0
1856,2.1e387,0.0
1857,3.4e387,0.0
1858,5.5e387,0.0
1859,8.9e387,0.0
1860,1.44e388,0.0
1861,2.33e388,0.0
1862,3.77e388,0.0
1863,6.1e388,0.0030143260955810547
1864,9.87e388,0.0
1865,1.6e389,0.0010209083557128906
1866,2.59e389,0.0
1867,4.18e389,0.0013210773468017578
1868,6.77e389,0.0
1869,1.1e390,0.0
1870,1.77e390,0.0
1871,2.87e390,0.0
1872,4.64e390,0.0
1873,7.51e390,0.0
1874,1.21e391,0.0037543773651123047
1875,1.96e391,0.0
1876,3.18e391,0.0
1877,5.14e391,0.0
1878,8.32e391,0.0
1879,1.35e392,0.0
1880,2.18e392,0.0
1881,3.53e392,0.0
1882,5.71e392,0.0
1883,9.23e392,0.0
1884,1.49e393,0.0
1885,2.42e393,0.0015196800231933594
1886,3.91e393,0.0
1887,6.33e393,0.0
1888,1.02e394,0.0
1889,1.66e394,0.0
1890,2.68e394,0.0
1891,4.34e394,0.0
1892,7.02e394,0.0
1893,1.14e395,0.0
1894,1.84e395,0.0
1895,2.97e395,0.0
1896,4.81e395,0.0
1897,7.78e395,0.0
1898,1.26e396,0.0
1899,2.04e396,0.0032684803009033203
1900,3.3e396,0.0
1901,5.33e396,0.0
1902,8.63e396,0.0
1903,1.4e397,0.0
1904,2.26e397,0.0
1905,3.66e397,0.0
1906,5.92e397,0.0
1907,9.57e397,0.0
1908,1.55e398,0.0
1909,2.51e398,0.0
1910,4.05e398,0.0
1911,6.56e398,0.0
1912,1.06e399,0.0
1913,1.72e399,0.0
1914,2.78e399,0.0
1915,4.5e399,0.0
1916,7.28e399,0.0
1917,1.18e400,0.0
1918,1.9e400,0.0
1919,3.08e400,0.0
1920,4.99e400,0.0
1921,8.07e400,0.0
1922,1.31e401,0.0
1923,2.11e401,0.0
1924,3.42e401,0.0
1925,5.53e401,0.0
1926,8.95e401,0.0
1927,1.45e402,0.0005130767822265625
1928,2.34e402,0.0
1929,3.79e402,0.0
1930,6.13e402,0.0
1931,9.92e402,0.0
1932,1.61e403,0.0020143985748291016
1933,2.6e403,0.0
1934,4.2e403,0.0
1935,6.8e403,0.0
1936,1.1e404,0.0
1937,1.78e404,0.0
1938,2.88e404,0.0
1939,4.66e404,0.0
1940,7.54e404,0.0
1941,1.22e405,0.0
1942,1.97e405,0.0
1943,3.2e405,0.0
1944,5.17e405,0.0
1945,8.37e405,0.0
1946,1.35e406,0.0
1947,2.19e406,0.0
1948,3.54e406,0.0
1949,5.73e406,0.0
1950,9.28e406,0.0
1951,1.5e407,0.0
1952,2.43e407,0.0
1953,3.93e407,0.0010106563568115234
1954,6.36e407,0.0
1955,1.03e408,0.0
1956,1.66e408,0.0009646415710449219
1957,2.69e408,0.0
1958,4.36e408,0.0
1959,7.05e408,0.0
1960,1.14e409,0.0
1961,1.85e409,0.0
1962,2.99e409,0.0
1963,4.83e409,0.0
1964,7.82e409,0.0
1965,1.27e410,0.0
1966,2.05e410,0.0
1967,3.31e410,0.0
1968,5.36e410,0.0
1969,8.67e410,0.0
1970,1.4e411,0.0
1971,2.27e411,0.0
1972,3.67e411,0.006391048431396484
1973,5.94e411,0.0
1974,9.62e411,0.0
1975,1.56e412,0.001504659652709961
1976,2.52e412,0.0
1977,4.07e412,0.0
1978,6.59e412,0.0
1979,1.07e413,0.0
1980,1.73e413,0.0
1981,2.79e413,0.0
1982,4.52e413,0.0
1983,7.31e413,0.0
1984,1.18e414,0.0
1985,1.91e414,0.0
1986,3.1e414,0.0
1987,5.01e414,0.0
1988,8.11e414,0.0
1989,1.31e415,0.0
1990,2.12e415,0.0
1991,3.43e415,0.0
1992,5.56e415,0.0
1993,8.99e415,0.0
1994,1.46e416,0.0
1995,2.35e416,0.0
1996,3.81e416,0.0
1997,6.16e416,0.0
1998,9.97e416,0.008838653564453125
1999,1.61e417,0.0
2000,2.61e417,0.0
2001,4.22e417,0.0
2002,6.84e417,0.0
2003,1.11e418,0.0
2004,1.79e418,0.0
2005,2.9e418,0.0
2006,4.69e418,0.0
2007,7.58e418,0.0
2008,1.23e419,0.0
2009,1.98e419,0.002018451690673828
2010,3.21e419,0.0
2011,5.2e419,0.0
2012,8.41e419,0.0
2013,1.36e420,0.0
2014,2.2e420,0.0
2015,3.56e420,0.0
2016,5.76e420,0.0
2017,9.32e420,0.0
2018,1.51e421,0.0
2019,2.44e421,0.0
2020,3.95e421,0.0
2021,6.39e421,0.0
2022,1.03e422,0.0
2023,1.67e422,0.0
2024,2.71e422,0.0
2025,4.38e422,0.0
2026,7.09e422,0.0
2027,1.15e423,0.0
2028,1.86e423,0.0
2029,3e423,0.0
2030,4.86e423,0.0
2031,7.86e423,0.0
2032,1.27e424,0.0
2033,2.06e424,0.0
2034,3.33e424,0.0037720203399658203
2035,5.39e424,0.0
2036,8.72e424,0.0
2037,1.41e425,0.0
2038,2.28e425,0.0
2039,3.69e425,0.0
2040,5.97e425,0.0
2041,9.67e425,0.0
2042,1.56e426,0.0
2043,2.53e426,0.0
2044,4.1e426,0.0
2045,6.63e426,0.005271434783935547
2046,1.07e427,0.0
2047,1.73e427,0.0010492801666259766
2048,2.81e427,0.0
2049,4.54e427,0.0
2050,7.35e427,0.0
2051,1.19e428,0.0
2052,1.92e428,0.0
2053,3.11e428,0.0
2054,5.04e428,0.0
2055,8.15e428,0.0
2056,1.32e429,0.0
2057,2.13e429,0.0
2058,3.45e429,0.0
2059,5.59e429,0.0
2060,9.04e429,0.0
2061,1.46e430,0.0
2062,2.37e430,0.0
2063,3.83e430,0.0
2064,6.19e430,0.0
2065,1e431,0.0
2066,1.62e431,0.0
2067,2.62e431,0.0
2068,4.25e431,0.0
2069,6.87e431,0.00804901123046875
2070,1.11e432,0.0005121231079101562
2071,1.8e432,0.0
2072,2.91e432,0.0
2073,4.71e432,0.0
2074,7.62e432,0.0
2075,1.23e433,0.0
2076,1.99e433,0.0
2077,3.23e433,0.0
2078,5.22e433,0.0
2079,8.45e433,0.0
2080,1.37e434,0.0
2081,2.21e434,0.0
2082,3.58e434,0.00514984130859375
2083,5.79e434,0.0
2084,9.37e434,0.0
2085,1.52e435,0.0
2086,2.45e435,0.0
2087,3.97e435,0.0
2088,6.42e435,0.0
2089,1.04e436,0.0
2090,1.68e436,0.0
2091,2.72e436,0.0
2092,4.4e436,0.0
2093,7.12e436,0.0
2094,1.15e437,0.0005135536193847656
2095,1.86e437,0.0
2096,3.02e437,0.0
2097,4.88e437,0.0
2098,7.9e437,0.0
2099,1.28e438,0.0
2100,2.07e438,0.0
2101,3.35e438,0.0
2102,5.41e438,0.0
2103,8.76e438,0.0
2104,1.42e439,0.0
2105,2.29e439,0.0
2106,3.71e439,0.0
2107,6e439,0.0
2108,9.72e439,0.0
2109,1.57e440,0.0
2110,2.54e440,0.0
2111,4.12e440,0.0
2112,6.66e440,0.0
2113,1.08e441,0.0
2114,1.74e441,0.0
2115,2.82e441,0.0
2116,4.56e441,0.0
2117,7.39e441,0.0
2118,1.19e442,0.0
2119,1.93e442,0.0
2120,3.13e442,0.0017406940460205078
2121,5.06e442,0.0
2122,8.19e442,0.0
2123,1.33e443,0.0
2124,2.14e443,0.0
2125,3.47e443,0.0
2126,5.61e443,0.0
2127,9.08e443,0.0
2128,1.47e444,0.0
2129,2.38e444,0.0
2130,3.85e444,0.0
2131,6.23e444,0.0
2132,1.01e445,0.0
2133,1.63e445,0.0
2134,2.64e445,0.0
2135,4.27e445,0.006216764450073242
2136,6.9e445,0.0
2137,1.12e446,0.0
2138,1.81e446,0.0010063648223876953
2139,2.92e446,0.0
2140,4.73e446,0.0010161399841308594
2141,7.66e446,0.0
2142,1.24e447,0.0
2143,2e447,0.0015163421630859375
2144,3.24e447,0.0
2145,5.25e447,0.0
2146,8.49e447,0.0
2147,1.37e448,0.0005292892456054688
2148,2.22e448,0.0
2149,3.6e448,0.0009100437164306641
2150,5.82e448,0.0
2151,9.42e448,0.0
2152,1.52e449,0.0
2153,2.47e449,0.0
2154,3.99e449,0.0
2155,6.45e449,0.0
2156,1.04e450,0.0
2157,1.69e450,0.0
2158,2.73e450,0.0
2159,4.42e450,0.0
2160,7.16e450,0.0
2161,1.16e451,0.0005142688751220703
2162,1.87e451,0.0
2163,3.03e451,0.0
2164,4.91e451,0.0
2165,7.94e451,0.0010056495666503906
2166,1.28e452,0.0
2167,2.08e452,0.0009989738464355469
2168,3.36e452,0.0
2169,5.44e452,0.0
2170,8.8e452,0.0
2171,1.42e453,0.0
2172,2.31e453,0.0
2173,3.73e453,0.0
2174,6.03e453,0.0009982585906982422
2175,9.76e453,0.0
2176,1.58e454,0.0
2177,2.56e454,0.0
2178,4.14e454,0.0
2179,6.69e454,0.0
2180,1.08e455,0.0
2181,1.75e455,0.0
2182,2.84e455,0.0
2183,4.59e455,0.0016918182373046875
2184,7.42e455,0.0
2185,1.2e456,0.0
2186,1.94e456,0.0
2187,3.14e456,0.0009818077087402344
2188,5.09e456,0.0003008842468261719
2189,8.23e456,0.0
